"phylum","species","accession","nreads","Adenoviridae","Adintoviridae","Adomaviridae","Aliusviridae","Alloherpesviridae","Alphaflexiviridae","Alphasatellitidae","Alphatetraviridae","Alvernaviridae","Amalgaviridae","Amnoonviridae","Anelloviridae","Arenaviridae","Arteriviridae","Artoviridae","Ascoviridae","Asfarviridae","Aspiviridae","Astroviridae","Bacilladnaviridae","Baculoviridae","Barnaviridae","Benyviridae","Betaflexiviridae","Bidnaviridae","Birnaviridae","Bornaviridae","Botourmiaviridae","Bromoviridae","Caliciviridae","Carmotetraviridae","Caulimoviridae","Chrysoviridae","Chuviridae","Circoviridae","Closteroviridae","Coronaviridae","Cruciviridae","Cruliviridae","Cystoviridae","Deltaflexiviridae","Dicistroviridae","Endornaviridae","Filoviridae","Fimoviridae","Flaviviridae","Fusariviridae","Gammaflexiviridae","Geminiviridae","Genomoviridae","Hantaviridae","Hepadnaviridae","Hepeviridae","Herpesviridae","Hypoviridae","Hytrosaviridae","Iflaviridae","Inoviridae","Iridoviridae","Kitaviridae","Kolmioviridae","Lavidaviridae","Leishbuviridae","Leviviridae","Lispiviridae","Luteoviridae","Malacoherpesviridae","Marnaviridae","Marseilleviridae","Matonaviridae","Mayoviridae","Medioniviridae","Megabirnaviridae","Mesoniviridae","Metaviridae","Microviridae","Mimiviridae","Mitoviridae","Mymonaviridae","NA.","Nairoviridae","Nanoviridae","Narnaviridae","Nimaviridae","Nodaviridae","Nudiviridae","Nyamiviridae","Orthomyxoviridae","Ovaliviridae","Papillomaviridae","Paramyxoviridae","Partitiviridae","Parvoviridae","Peribunyaviridae","Permutotetraviridae","Phasmaviridae","Phenuiviridae","Phycodnaviridae","Picobirnaviridae","Picornaviridae","Pithoviridae","Pneumoviridae","Podoviridae","Polycipiviridae","Polydnaviridae","Polymycoviridae","Polyomaviridae","Portogloboviridae","Potyviridae","Poxviridae","Pseudoviridae","Qinviridae","Quadriviridae","Redondoviridae","Reoviridae","Retroviridae","Rhabdoviridae","Roniviridae","Secoviridae","Sinhaliviridae","Smacoviridae","Solemoviridae","Solinviviridae","Tobaniviridae","Togaviridae","Tombusviridae","Tospoviridae","Totiviridae","Tristromaviridae","Tymoviridae","Virgaviridae","Xinmoviridae"
"XENACOELOMORPHA","Diopisthoporus_gymnopharyngeus","SRR3105703",348134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13253,0,0,0,0,0,0,797,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,54199,10812,0,52550,3,0,0,0,0,1,0,0,0,0,0,39,0,0,0,0,0,2425,0,0,318,0,0,0,0,0,0,0,0,1669,0,0,0,0,0,208116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XENACOELOMORPHA","Diopisthoporus_longitubus","SRR3105704",250220,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10065,0,0,0,0,0,0,157,3,1,0,0,0,90,0,0,0,0,0,0,0,0,0,1267,0,0,0,0,0,0,0,77864,11817,0,71434,22,0,0,0,0,199,0,0,0,0,0,2245,0,0,0,0,0,4776,0,0,1349,0,0,0,14,0,0,0,0,5755,0,0,0,0,0,54333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XENACOELOMORPHA","Eumecynostomum_macrobursalium","SRR3105705",172998,51,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4205,0,0,0,0,0,0,0,0,0,0,0,0,467,0,0,0,0,0,0,0,0,0,3507,0,0,0,0,0,0,0,33372,12628,0,24649,0,0,0,0,0,326,0,0,0,0,0,2915,0,0,0,0,0,15309,0,0,3559,0,0,0,36,0,0,0,0,7426,0,0,0,0,0,28541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XENACOELOMORPHA","Flagellophora_sp.","SRR8641368",972544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12934,0,0,0,0,0,0,74,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,125149,0,0,0,0,0,0,0,262543,708,0,32304,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,143131,0,0,17,0,0,0,2,0,0,0,0,74045,0,0,0,0,3,187544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XENACOELOMORPHA","Hofstenia_miamia","SRR8454196",160996,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2154,0,0,0,0,0,0,0,6,0,0,0,0,253,0,0,0,0,0,0,0,0,0,1234,0,0,0,0,0,0,0,31043,3198,0,27944,267,0,0,70,0,84,0,0,0,0,0,771,0,0,0,0,0,8175,0,0,833,0,0,0,11,0,0,0,0,4791,0,0,0,0,0,60610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XENACOELOMORPHA","Isodiametra_pulchra","SRR12179257",366321,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16538,0,0,0,0,0,0,69,18,0,0,0,0,231,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,61320,2120,0,157401,28,0,0,1,0,23,0,0,0,0,0,90,9,0,0,0,0,73454,0,0,232,0,0,0,8352,0,0,0,3,8858,0,0,0,0,0,2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XENACOELOMORPHA","Meara_stichopi","SRR2681155",455360,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17500,0,0,0,0,0,0,2,128,0,0,0,0,207,0,0,0,0,0,0,0,0,0,7010,0,0,0,0,0,0,0,69223,11389,0,126561,79,0,0,159,0,27,0,0,0,0,0,2125,0,0,0,0,0,69341,0,0,3295,0,0,0,115,0,0,0,1,11516,0,0,0,0,0,88738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XENACOELOMORPHA","Nemertoderma_westbladi","SRR8491950",53256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,0,0,0,0,0,0,19,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0,0,4667,112,0,15859,10,0,0,5,0,2,0,0,0,0,0,76,0,0,0,0,0,15490,0,0,490,0,0,0,42,0,0,0,0,514,0,0,0,0,0,7707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XENACOELOMORPHA","Neochildia_fusca","SRR8617822",220301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46452,0,0,0,0,0,0,28,121,0,0,0,0,357,0,0,0,0,0,0,0,0,0,876,0,0,0,0,0,0,0,18810,3682,0,49143,188,0,0,0,0,192,0,0,0,0,0,415,0,0,0,0,0,51531,0,2,1275,0,0,0,84,0,0,0,0,4632,0,0,0,0,2,28582,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XENACOELOMORPHA","Paratomella_rubra","SRR6375633",307208,6,0,0,0,39,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11836,0,0,0,0,0,0,1002,193,0,0,0,0,471,0,0,0,0,0,0,0,0,0,793,0,0,0,0,0,0,0,49237,10696,0,111763,85,0,0,1,0,0,0,0,0,0,0,1835,0,0,0,0,0,18127,0,0,898,0,0,0,3924,0,0,0,0,11062,0,0,0,0,0,48815,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XENACOELOMORPHA","Pseudaphanostoma_variabilis","SRR8524599",561636,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19239,0,0,0,0,0,0,17,10,0,0,0,0,59,0,0,0,0,0,0,0,0,0,552,0,0,0,0,0,0,0,39871,32175,0,185428,8,0,0,1,0,10,0,0,0,0,0,620,0,0,0,0,0,107852,0,1,1785,0,0,0,33,0,2,0,0,6165,0,0,0,0,0,149002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XENACOELOMORPHA","Symsagittifera_roscoffensis","SRR8506641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XENACOELOMORPHA","Xenoturbella_bocki","SRR8638116",28775,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10341,596,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,88,0,0,0,49,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
